ADA,AVAX,BCH,BNB,BTC,DOGE,DOT1,ETC,ETH,LINK,LTC,LUNA1,MATIC,SOL1,UNI3,VET,XLM,XRP
1.330145955,12.11966419,490.9910583,310.427124,32877.37109,0.207597002,15.33774757,49.62429428,2120.026367,18.42205048,132.3085022,6.703923225,1.043339968,33.20372772,20.40013123,0.076188996,0.243421003,0.623058021
1.349473953,12.54416847,504.0629883,316.4845276,33798.01172,0.219863996,15.66926861,50.11837387,2146.692383,18.63038445,134.5715942,8.09379673,1.051329017,33.26464844,20.98546982,0.076858997,0.245802,0.636803985
1.336084962,12.02573681,497.4999695,316.1401367,33520.51953,0.213919997,15.2908392,49.17094803,2111.403564,18.20778847,133.9872894,7.895116806,1.02987802,31.78864479,20.24377441,0.075948998,0.245316997,0.625463009
1.348145008,12.41366482,498.2137146,322.0316467,34240.1875,0.215856001,15.48243523,49.69042587,2139.664795,18.3639679,134.2458344,8.422262192,1.042152047,32.17784119,20.68103981,0.077629,0.246157005,0.635935009
1.315099001,12.18653297,480.8447571,316.328186,33155.84766,0.208048001,14.87313271,47.81480789,2036.721069,17.550354,133.5381317,7.891665936,0.996987998,30.84808731,19.5876236,0.075172,0.239253998,0.630177975
1.265082955,11.91466904,465.414917,308.8111572,32702.02539,0.200002998,14.18964958,45.56703186,1940.083984,16.86616135,131.3218079,7.103418827,0.945663989,29.12118912,18.43855667,0.072889,0.23274,0.619522989
1.262258053,11.79209614,467.7268372,309.4063721,32822.34766,0.197323993,13.79957008,45.66099548,1994.331299,16.94568253,131.0626068,6.91896677,0.928695977,31.28100014,17.86868477,0.072562002,0.240116,0.620324016
1.223191977,11.34988594,454.633606,315.2440186,31780.73047,0.184888005,13.08484936,43.16379929,1911.175659,15.68165207,125.4915619,6.61251688,0.876782,28.45210075,16.99602318,0.068844996,0.240982994,0.596940994
1.173714995,10.86089706,439.7827759,302.9855957,31421.53906,0.172344998,12.05382633,41.26304626,1880.382935,15.26286507,121.0410538,6.578952789,0.812614024,26.37000847,16.40836716,0.065396003,0.236423001,0.590774
1.172302008,10.92774582,437.0375977,300.4979248,31533.06836,0.186124995,12.29217625,41.45195389,1898.825195,15.36005592,120.0270767,6.478758812,0.801460981,26.72166824,16.10651779,0.065495998,0.233002007,0.582427979
1.183698058,10.70465088,439.6506042,302.4804993,31796.81055,0.182233006,12.68214607,41.989151,1895.552124,15.50241184,119.5120163,6.496267796,0.795457006,26.75190926,16.36115837,0.067557998,0.230737999,0.587921977
1.121116042,10.16976833,415.6914063,280.0186157,30817.83203,0.173556,11.42525101,41.50757217,1817.296631,14.50906181,113.1648026,5.953961849,0.730727971,24.44757652,15.68914032,0.061659999,0.211522996,0.557555974
1.056290984,9.650588036,399.5709839,264.7823792,29807.34766,0.170800999,10.98121166,39.39388657,1787.510742,13.77589703,107.3994827,5.87098217,0.690101027,23.48955536,14.59984398,0.057831001,0.212393999,0.529335976
1.168097973,10.4205246,430.4355164,292.5313721,32110.69336,0.190348998,12.30587864,42.85840988,1990.970825,15.26847744,117.4598923,6.608770847,0.888009012,26.6230793,16.6794796,0.065913998,0.227835998,0.569998026
1.186161041,10.82858753,442.8225708,293.6411438,32313.10547,0.191303,13.16149139,43.40572357,2025.202759,16.08571815,120.7357941,7.346724033,0.880550981,27.70208168,17.59596825,0.067718998,0.263599992,0.592206001
1.206307054,11.0993557,455.7831726,299.2829895,33581.55078,0.194764003,13.39796829,45.78722,2124.776611,16.51156235,124.2494125,7.92592001,0.949230015,28.51387978,18.62362862,0.070974,0.269459009,0.609224021
1.233497024,11.17281723,460.1472778,302.0718689,34292.44531,0.197319001,13.80534077,49.48276138,2189.21875,16.70583153,126.1886749,8.486323357,0.949325025,28.70261955,18.2786026,0.072311997,0.267686009,0.609826982
1.228500962,11.24078655,456.0246582,302.4361572,35350.1875,0.197863996,13.71259975,48.46228409,2191.373779,16.75965881,127.5979767,8.25388813,0.939943016,28.16877365,18.27025604,0.074279003,0.261741996,0.606356978
1.258492947,11.49217033,482.8833008,304.478241,37337.53516,0.204419002,13.95171165,48.52608871,2233.366699,18.08965302,131.3624878,8.519877434,1.017886043,28.30664253,18.56839561,0.077904001,0.26147899,0.625617981
1.278445959,11.9197731,502.295166,313.6026001,39406.94141,0.205899,14.37607193,49.454422,2298.333496,19.49963379,134.6178741,9.507802963,1.039819956,28.06532669,18.8825798,0.083829999,0.263123989,0.644604027
1.283504009,12.25692654,510.1445007,313.4286499,39995.90625,0.205392003,14.53883457,49.17039871,2296.54541,19.03027344,139.8366089,10.96631241,1.015442967,27.81541061,19.01560783,0.082562998,0.268934011,0.725444973
1.284083962,12.41838264,538.3031616,316.7494507,40008.42188,0.204619005,15.23694801,49.24817657,2380.956787,19.34584999,141.3212891,11.044137,1.025704026,31.28113747,19.54263878,0.082461998,0.272296995,0.748017013
1.308951974,13.00236511,552.7387085,322.9093628,42235.54688,0.208820999,15.83852291,51.08884048,2466.961426,22.31596184,145.7750244,10.84537697,1.069406986,32.39394379,20.97228241,0.085845999,0.279421002,0.752119005
1.322345018,13.591609,547.8032837,333.5495911,41626.19531,0.208314002,16.84720421,51.41577148,2536.209961,22.75370216,144.9332123,10.75721455,1.082648993,36.82731247,21.81168365,0.089585997,0.285697013,0.747785985
1.31772995,12.87743187,527.8416138,333.4840088,39974.89453,0.204437003,18.41396523,50.41701126,2561.852051,22.12683868,140.7355347,11.92819405,1.052474022,34.2543602,22.03234673,0.085917003,0.276176989,0.725921988
1.310068011,13.00689125,543.9884644,331.1031189,39201.94531,0.203600004,18.01728439,51.37319946,2610.15332,23.48034859,141.5055084,12.32942772,1.048185945,33.22241974,22.40984535,0.086172,0.274608999,0.739220023
1.365025997,12.53329372,536.9937134,322.7477417,38152.98047,0.195967004,17.33682632,49.37057114,2502.349609,23.87595749,138.2908478,14.71902466,1.018795013,33.99644089,21.27823257,0.084936999,0.274168015,0.712728977
1.376564026,13.67992496,545.9660034,334.9187927,39747.50391,0.20149,19.16309357,51.61177063,2724.619873,24.1888752,142.6230469,14.51312256,1.052682042,35.7636261,23.52620316,0.088413,0.280368,0.730488002
1.386144996,13.83428097,548.5981445,337.8738708,40869.55469,0.200974002,19.1323719,52.46417999,2827.328857,24.05049515,143.4359741,14.55463505,1.064944983,37.35513687,25.44015694,0.090821996,0.280418009,0.733151019
1.40178597,14.72543144,556.4429321,342.1369934,42816.5,0.204687998,20.40067863,52.99591064,2890.94165,23.85933495,147.8009491,14.49841404,1.080821991,39.44610214,26.16093254,0.096306004,0.284749001,0.746513009
1.470677018,15.76119041,583.1257324,355.7413635,44555.80078,0.260340989,20.96709442,60.53585434,3157.23877,24.63165283,155.8647766,14.58826923,1.166139007,39.4034729,28.18548393,0.103532001,0.306259006,0.816281021
1.427829981,14.81411934,556.0963135,342.0647583,43798.11719,0.240044996,19.6761322,57.1590271,3013.732666,23.04560852,149.8477325,13.41452026,1.080906987,37.67382431,26.72259331,0.101287,0.287335992,0.778738976
1.477640033,16.2318058,592.4888306,354.9668274,46365.40234,0.256897002,20.62097168,59.15611267,3167.856201,24.2872467,166.5163574,13.96946716,1.127634048,38.76778412,28.40253067,0.106027998,0.299187988,0.818552971
1.672566056,16.44843864,592.3838501,371.9543762,45585.03125,0.257324994,20.60800934,58.87055969,3141.691162,24.56628609,165.4604187,16.7475853,1.157588959,40.63979721,28.75829506,0.106306002,0.31001699,0.851247013
1.798038006,16.74867821,621.1851196,391.7570496,45593.63672,0.265262991,21.40242195,60.89693451,3164.245117,25.94653893,170.9359436,17.01953697,1.373568058,41.74411392,29.00050354,0.111284003,0.337857991,1.012524009
1.82387805,16.56905365,605.0075073,385.8189697,44428.28906,0.263920993,20.75480652,59.97803497,3043.414307,24.91723442,165.1310272,16.56895065,1.321019053,41.09936142,28.04737854,0.106985003,0.327338994,0.964549005
2.136079073,18.04875374,653.9584961,410.9448853,47793.32031,0.286808014,22.71414948,64.23680115,3322.21167,27.73313713,183.286087,17.80105782,1.513185978,44.89450073,30.5745945,0.120710999,0.360085011,1.089959979
2.191687107,18.06764984,689.1148682,409.0344849,47096.94531,0.293112993,22.86102676,67.08282471,3265.443359,27.15542221,182.7112732,17.40293694,1.44175899,44.11285019,30.1375618,0.130147994,0.395049006,1.280411959
2.169152975,18.7951355,703.1863403,414.5950317,47047.00391,0.341441005,23.17401695,74.89685059,3310.50415,27.90401268,184.9042969,19.28481674,1.466439962,53.74515915,30.2521534,0.139152005,0.391609013,1.288159966
2.07941699,19.18263054,675.8545532,417.4708557,46004.48438,0.32071501,24.53585625,69.38632965,3156.509521,28.08433914,178.8544922,22.00045967,1.427513003,62.4324646,29.20354843,0.129456997,0.37321499,1.190992951
1.926601052,23.52999878,638.8012695,401.908905,44695.35938,0.299441993,23.53363991,62.94500351,3014.845947,26.15813637,168.8426361,25.23495865,1.351758957,64.21070862,26.41947746,0.118129998,0.341650009,1.09819901
2.108560085,29.89081383,634.4328613,398.2514648,44801.1875,0.303739011,23.94813538,64.05302429,3020.089844,25.51289558,167.3966064,30.84176445,1.338546991,72.54331207,26.58272934,0.119805999,0.342857987,1.146096945
2.428139925,30.63427353,658.8883057,430.9888611,46717.57813,0.317144006,26.54862785,66.99541473,3182.702148,27.06476021,175.4934082,29.39685631,1.469267964,72.75760651,27.95723724,0.130169004,0.367096007,1.232841969
2.457701921,39.18530273,693.6816406,454.9363098,49339.17578,0.327490985,28.14695358,70.03151703,3286.935303,28.70184135,183.6285248,30.65245056,1.552742958,78.724617,28.86710358,0.133240998,0.385289997,1.263221979
2.435435057,43.78691101,676.0634155,448.9202576,48905.49219,0.316796988,27.87333679,67.5376358,3226.083984,27.86159134,179.736145,27.55119133,1.584974051,73.75621033,28.24882507,0.128082007,0.371778995,1.216472983
2.71372509,43.53219986,672.6182861,449.0534973,49321.65234,0.314963013,27.73687363,67.51551819,3242.115479,28.02281761,186.3130951,28.03327942,1.626175046,72.80391693,28.42609978,0.128290996,0.373109013,1.227722049
2.917386055,46.45053101,677.7103271,499.8905945,49546.14844,0.317914009,27.89130974,68.2385025,3319.257324,28.55410194,187.1064301,29.91685104,1.62429595,75.70803833,28.78557205,0.131595999,0.378704011,1.247269988
2.721091032,55.3458519,637.4052734,471.595459,47706.11719,0.288738996,25.08144569,62.90885544,3172.456299,25.75219727,173.5768127,29.67116547,1.474746943,70.67090607,26.64594841,0.121385999,0.350753993,1.13735199
2.738132,46.11512375,649.3145142,502.7862549,48960.78906,0.292225987,25.93537331,63.64595413,3224.915283,26.5204792,177.6032257,29.98959351,1.525951028,71.9515686,27.02334023,0.127286002,0.358503997,1.172528982
2.535527945,41.42075348,607.3994751,479.0061035,46942.21875,0.268909007,23.9814949,59.78713608,3100.325439,24.42632675,168.0855865,27.00930023,1.377738953,75.31620789,25.56266403,0.11603,0.336313993,1.075266004
2.944196939,50.07778931,635.2657471,494.4986877,49058.66797,0.294432998,26.56975365,64.12274933,3270.60083,26.0182991,175.9844055,32.66126251,1.515493035,88.08698273,27.36817741,0.128114,0.357219011,1.188472986
2.847490072,50.19713593,647.2998047,486.1969299,48902.40234,0.285629004,25.96674156,64.23880768,3244.40332,25.72908974,175.4540863,34.95920563,1.457911968,96.70317078,26.81664467,0.123118997,0.347853988,1.145504951
2.855986118,47.50910568,660.1724854,480.28302,48829.83203,0.281125009,25.73291779,63.44128036,3227.002686,25.81366158,174.7042236,33.33124161,1.42078197,94.46967316,26.81300926,0.12359,0.343741,1.140831947
2.733160019,41.32507706,631.65802,459.4907532,47054.98438,0.272125006,26.0447197,61.77245331,3224.374268,24.98093414,167.4246674,33.46823883,1.313902974,110.5448074,26.77794456,0.116999,0.329315007,1.101434946
2.772475004,39.48735046,636.7659912,464.4187317,47166.6875,0.278452992,31.47002029,63.92840958,3433.732666,26.75070763,171.6592255,31.56235695,1.33810401,108.4837723,29.42051888,0.123084001,0.340768009,1.187592983
2.870767117,41.93160248,656.8170776,490.0687256,48847.02734,0.29440099,33.13948059,68.96638489,3834.828125,29.73518181,180.972168,31.66261482,1.471418023,111.0330048,31.29646873,0.137536004,0.353843987,1.23488903
2.963438034,47.7559166,664.8388672,483.921051,49327.72266,0.295955002,31.81471252,67.74181366,3790.98999,29.98524475,183.6172485,32.86503983,1.446720958,128.1023865,29.98378181,0.143268004,0.360592991,1.256324053
2.968239069,45.9111824,712.8183594,488.6047058,50025.375,0.296272993,33.67427444,69.95877838,3940.614746,30.78426552,212.9659729,31.74186325,1.459216952,146.5830536,28.66644859,0.143331006,0.368903011,1.291435003
2.832807064,47.14316559,709.5724487,498.0784302,49944.625,0.299387991,32.4175148,68.86050415,3887.828369,29.89782333,212.3584595,31.40615845,1.733909965,139.1130676,28.61515045,0.144960999,0.370301008,1.255779028
2.91082406,48.17892456,764.1975708,504.619873,51753.41016,0.314527005,34.40879059,73.59529877,3952.133545,33.50342941,231.3339844,34.48678589,1.67948103,142.0708771,29.36446381,0.153944001,0.397390991,1.305498004
2.83189702,47.04298782,784.3664551,495.9250183,52633.53516,0.308764994,34.311203,73.5801239,3928.379395,34.7848587,219.5257721,32.3539505,1.643828034,164.3809204,28.85600853,0.149635002,0.423431993,1.389412999
2.502490997,37.59894943,672.2505493,417.5087891,46811.12891,0.253744006,27.82574463,59.18697357,3426.394287,28.11425018,178.1143951,27.78993607,1.354202032,173.1489258,24.24998665,0.122400999,0.334286988,1.125098944
2.474988937,37.05140686,662.1929932,415.1131592,46091.39063,0.25711301,27.70879364,58.61783981,3497.315186,27.15100861,179.7246704,29.42649841,1.333335042,191.0413971,23.1771431,0.118722998,0.329539001,1.100720048
2.517666101,40.77261353,661.2267456,421.2700195,46391.42188,0.252595991,29.83556938,58.9297905,3427.340088,27.97862816,180.3768005,30.51192665,1.36718905,188.1958008,23.30948448,0.121590003,0.332298994,1.089401007
2.385910988,49.18913651,629.4200439,401.6217957,44883.91016,0.239981994,29.21535683,56.37652588,3211.505859,26.38752365,174.2960358,43.54466629,1.304479957,179.8652344,22.31696892,0.112349004,0.317452013,1.057266951
2.633949995,57.16424561,635.8800659,405.5273743,45201.45703,0.241431996,31.59460258,57.13562012,3270.278076,27.04114914,178.6885681,39.09306717,1.31546998,178.8678741,22.7498951,0.115538001,0.325278997,1.079905987
2.581727028,59.25942993,647.3294678,416.6832275,46063.26953,0.250616997,35.77433777,58.17897034,3410.134521,29.37924385,183.2344818,39.2287178,1.329738021,174.5376282,23.6888237,0.120057002,0.33315599,1.119636059
2.400662899,53.1101532,615.1316528,399.063446,44963.07422,0.235906005,34.76799011,55.78541183,3285.511719,26.91848183,179.4839478,37.1915741,1.247609973,169.2695465,22.65661621,0.112222001,0.319278985,1.064677954
2.395637989,51.57811737,639.96521,414.2362366,47092.49219,0.240709007,37.37580109,57.11348724,3429.169678,30.74616432,183.1390686,35.66656494,1.316789985,158.0948181,25.65300941,0.117517002,0.33108899,1.096573949
2.501635075,57.62539291,652.4776611,431.4230347,48176.34766,0.247696996,36.46339417,59.18857956,3615.282715,30.77960014,189.2394104,36.68920517,1.416373014,159.1173859,27.46451378,0.122161999,0.34147501,1.12135303
2.420969009,67.84269714,639.5713501,424.649231,47783.35938,0.242555007,35.5475502,58.05618668,3571.294922,29.82655144,185.5380707,37.52246857,1.383579969,152.4740601,26.27401733,0.116637997,0.330612004,1.091498017
2.346419096,69.93401337,620.5578613,406.6328125,47267.51953,0.239930004,33.02138519,56.66257858,3398.538818,27.69459724,179.684082,34.42565155,1.422435999,147.5930634,24.28819466,0.111472003,0.319550991,1.065598011
2.369977951,69.01238251,630.215271,410.8092957,48278.36328,0.241385996,34.89886475,57.28502655,3432.018311,28.39057732,181.3088684,34.78163147,1.366242051,169.1842194,24.54183578,0.112966999,0.322501987,1.075667977
2.282299042,70.07572174,609.2835083,408.4716492,47260.21875,0.233142003,33.80133438,55.33708572,3329.447998,27.39574814,175.7406006,32.96218109,1.314545989,152.5166931,23.92476463,0.108081996,0.314182997,1.048428059
2.063988924,56.67792892,540.8760986,361.9659119,42843.80078,0.207071006,28.05183029,48.92726517,2958.993408,23.43109894,156.4640198,27.21738243,1.126376033,132.1344604,20.76280022,0.090885997,0.280927986,0.917151988
1.987028003,59.01735687,504.0189514,344.5346069,40693.67578,0.201027006,26.31650162,45.77300644,2764.431152,21.432621,148.3898773,25.15234756,1.046900988,123.9503937,19.0365715,0.086120002,0.266321987,0.876329005
2.266181946,74.18703461,547.6450806,379.4403381,43574.50781,0.224858001,31.61177254,51.31754684,3077.86792,24.49307251,161.4120026,33.2737999,1.231153965,147.9242554,21.63762283,0.098954,0.293305993,1.004076004
2.330940962,76.41905975,552.303772,383.8204041,44895.09766,0.224831998,33.54473877,51.38216782,3155.523682,25.45398331,163.8183441,36.20280075,1.225594044,149.7535706,21.53046608,0.102131002,0.303220987,1.002040029
2.281269073,72.40190125,513.6057739,355.3162842,42839.75,0.209451005,30.84234428,47.70835114,2931.669189,23.28073883,152.2317352,40.20151138,1.128906965,139.3956451,19.67172813,0.092607997,0.281742007,0.945923984
2.30154109,68.38166046,517.8965454,349.8800964,42716.59375,0.208639994,29.84318542,47.42913055,2925.565674,24.52366066,151.1814575,37.90815353,1.122274995,136.1789246,19.50146484,0.090254001,0.277577996,0.941341996
2.208494902,66.86196899,503.6674194,344.1817627,43208.53906,0.204962,28.82866287,47.19630051,3062.265381,24.60215569,150.6408691,34.64458084,1.123015046,135.6993713,24.02917862,0.091413997,0.276165009,0.944720984
2.135905027,66.50875854,489.0119324,336.1912231,42235.73047,0.200261995,27.77210426,45.46682739,2934.138916,23.06629753,145.3495789,36.90671921,1.086693048,136.7284241,22.44522285,0.086763002,0.265834004,0.923685014
2.039139032,61.51771927,474.5220032,333.0325928,41034.54297,0.196804002,26.33382797,45.03566742,2807.296631,22.1019001,140.5971222,33.16389084,1.050354958,131.5372162,23.05898666,0.081913002,0.256740004,0.893688977
2.065687895,65.52000427,485.4199829,367.9895935,41564.36328,0.198875993,27.27425575,45.59587479,2853.143311,22.8805294,144.9186249,34.18618774,1.099416018,135.3514557,23.04968643,0.084674999,0.270253986,0.928349018
2.114451885,66.7658844,502.5036316,387.0573425,43790.89453,0.204244003,28.58061981,46.97605133,3001.678955,23.98634911,153.147995,38.60167313,1.127109051,141.069046,23.52705383,0.095127001,0.278811008,0.952636003
2.258126974,67.57039642,543.3027344,421.6431885,48116.94141,0.223010004,31.9687767,51.92372894,3307.516113,26.29743958,166.1322021,37.73747635,1.266195059,161.682373,25.6360817,0.108098,0.300390989,1.042623997
2.251458883,69.2204895,552.6283569,428.0983276,47711.48828,0.219133005,32.12210846,53.39030075,3391.694336,26.94674301,169.2589264,41.47689438,1.296617031,169.0930176,26.17856026,0.111451,0.316974998,1.038674951
2.252872944,68.71704102,570.4993286,430.5088196,48199.95313,0.221747994,32.10525513,53.71692657,3418.358643,27.55904007,170.6099701,42.74248886,1.325379014,172.5891571,26.00412941,0.110494003,0.315097004,1.055170059
2.189234972,65.15984344,551.5970459,425.7489014,49112.90234,0.240851998,31.0421257,52.51486969,3380.089111,26.55935669,167.5401459,46.72335815,1.271909952,166.7319183,25.30326653,0.109265998,0.309655011,1.043004036
2.233124018,64.65011597,594.0425415,442.7061462,51514.8125,0.252016008,31.42745781,54.40898514,3518.518555,27.2426281,173.8910828,44.70867157,1.314543962,164.1158295,25.66479111,0.113366999,0.319083989,1.085502982
2.212155104,60.11407471,618.7408447,435.4013672,55361.44922,0.255133986,32.28961182,54.89974213,3580.562012,26.83726692,178.7056732,41.94869232,1.257642984,154.1077423,25.28768921,0.112323001,0.354442,1.077656031
2.276994944,61.48835373,612.1567383,438.7617493,53805.98438,0.242923006,33.97454834,54.31053925,3587.974854,26.83403587,178.7717285,46.54294968,1.276507974,154.281189,25.53518486,0.11169,0.344107002,1.068025947
2.237175941,60.52022552,595.772644,419.1020508,53967.84766,0.243851006,33.37289429,53.66653824,3563.759277,26.40096092,175.9723816,43.28617859,1.344027996,158.9492035,24.76791,0.111525998,0.335812002,1.062891006
2.266614914,60.56625748,614.4834595,421.549469,54968.22266,0.246595994,36.32740402,55.5943985,3575.716797,27.41707611,179.6586609,42.47336197,1.351140022,156.8258362,25.13216782,0.118175998,0.352869004,1.159926057
2.197213888,56.59357452,586.6426392,405.0693054,54771.57813,0.229804993,34.46641922,53.04412842,3425.852783,25.64893532,175.318573,39.37347412,1.248175025,148.0487061,24.25234032,0.110916004,0.332516998,1.138453007
2.173388958,55.30461121,601.8111572,413.4562073,57484.78906,0.231502995,34.18463135,54.02272797,3545.354004,25.25881577,179.4260559,39.21014786,1.243723989,144.858139,24.15532684,0.109283999,0.344556004,1.137887955
2.119189978,54.35797119,587.4494629,443.8675232,56041.05859,0.226242006,35.15976715,52.78189468,3492.573242,24.62364769,172.79776,37.59783173,1.223870993,152.7371216,23.46637726,0.106803,0.333140999,1.101858974
2.189053059,55.15248871,594.5084839,470.7496948,57401.09766,0.232572004,41.61693192,53.39188004,3606.20166,25.61174965,177.6283264,36.61662292,1.241117954,148.1760406,24.67486191,0.115411997,0.367662996,1.128391981
2.170362949,56.08110428,597.6168213,472.0223999,57321.52344,0.232272997,40.75510025,54.44011688,3786.01416,26.64748573,180.1183929,37.15126038,1.263054013,149.7568054,26.40126991,0.118928,0.369325995,1.132315993
2.214651108,56.25108719,624.5038452,473.7026367,61593.94922,0.233781993,43.15711212,54.32619095,3862.634766,26.94454575,188.8141327,36.94949341,1.583204985,162.5962067,25.8493557,0.119678997,0.361434013,1.140550017
2.226522446,56.73460388,632.4362793,474.6398621,61588.75,0.238515764,44.00279999,54.58248901,3843.344971,27.32683754,190.5539398,37.26060867,1.500970125,159.5079193,26.06113243,0.119923905,0.373089343,1.142216802
