Date,ADA-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,DOT1-USD,ETC-USD,ETH-USD,LINK-USD,LTC-USD,LUNA1-USD,MATIC-USD,SOL1-USD,UNI3-USD,VET-USD,XLM-USD,XRP-USD
2020-09-22,0.08175399899482727,5.2346320152282715,220.0342254638672,24.100740432739258,10538.4599609375,0.002655999967828393,4.174462795257568,4.9700469970703125,344.503173828125,8.764184951782227,44.545047760009766,0.3005020022392273,0.01964700035750866,2.9155189990997314,3.9051380157470703,0.012362999841570854,0.07198700308799744,0.23341700434684753
2020-09-23,0.07682999968528748,3.5218119621276855,208.16513061523438,22.872678756713867,10225.8642578125,0.002563999965786934,4.027708053588867,4.879065990447998,320.5855407714844,7.68582010269165,43.042057037353516,0.2907260060310364,0.01773199997842312,2.8469960689544678,4.357082843780518,0.01139300037175417,0.06777799874544144,0.22165699303150177
2020-09-24,0.08289500325918198,4.578369140625,216.69386291503906,24.622034072875977,10745.548828125,0.002644000109285116,4.382960796356201,5.022540092468262,349.3566589355469,9.833250999450684,44.96100616455078,0.3027920126914978,0.018990999087691307,3.151376962661743,5.139447212219238,0.012399000115692616,0.0706309974193573,0.23301799595355988
2020-09-25,0.09690900146961212,4.711471080780029,216.6597137451172,24.67837905883789,10702.2900390625,0.002706000115722418,4.42352819442749,5.013247013092041,352.161865234375,10.715444564819336,46.00873565673828,0.3241010010242462,0.01917099952697754,3.191359043121338,5.015684127807617,0.012897999957203865,0.07466799765825272,0.24180500209331512
2020-09-26,0.09555000066757202,4.541182041168213,221.87783813476562,26.238441467285156,10754.4375,0.002707999898120761,4.334268093109131,5.391321182250977,354.96527099609375,10.335214614868164,46.1312255859375,0.3160119950771332,0.01892000064253807,3.1391661167144775,4.800911903381348,0.012884000316262245,0.07422199845314026,0.24236899614334106
2020-09-27,0.10120599716901779,4.644225120544434,229.073974609375,26.239866256713867,10774.4267578125,0.002701000077649951,4.302318096160889,5.464519023895264,357.3216857910156,10.773763656616211,46.010440826416016,0.31263500452041626,0.018748000264167786,3.157870054244995,4.777029991149902,0.012741000391542912,0.0736289992928505,0.2432519942522049
2020-09-28,0.10069599747657776,4.206296920776367,226.35101318359375,26.98469352722168,10721.3271484375,0.0026579999830573797,4.401093006134033,5.430210113525391,354.95050048828125,10.317587852478027,45.27067184448242,0.32310301065444946,0.018936000764369965,2.9578449726104736,4.185194969177246,0.012845000252127647,0.0737060010433197,0.24205100536346436
2020-09-29,0.10113599896430969,4.142106056213379,229.23594665527344,28.852825164794922,10848.830078125,0.0026809999253600836,4.500072956085205,5.4214019775390625,359.9634094238281,10.111197471618652,45.69805908203125,0.33346301317214966,0.0196749996393919,2.9525771141052246,4.440886974334717,0.013186000287532806,0.07442499697208405,0.24313899874687195
2020-09-30,0.10114599764347076,4.325939178466797,228.10092163085938,29.330982208251953,10787.6181640625,0.0026420000940561295,4.353696823120117,5.405889987945557,360.0223693847656,9.857670783996582,46.28403854370117,0.3345080018043518,0.02014799974858761,2.9000699520111084,4.159933090209961,0.013530000112950802,0.07496999949216843,0.2423110008239746
2020-10-01,0.09787800163030624,4.1559319496154785,228.15786743164062,27.470754623413086,10623.330078125,0.0026149998884648085,4.346024036407471,5.342927932739258,353.2312927246094,9.647448539733887,46.283145904541016,0.318231999874115,0.018969999626278877,2.8669049739837646,4.268764019012451,0.0127379996702075,0.07340399920940399,0.23836100101470947
2020-10-05,0.0976869985461235,3.9929680824279785,222.38584899902344,28.658798217773438,10804.0009765625,0.002626999979838729,4.170382976531982,5.119501113891602,354.277099609375,9.646208763122559,46.37938690185547,0.31121599674224854,0.018837999552488327,2.658379077911377,3.4305219650268555,0.011394999921321869,0.07355599850416183,0.25089600682258606
2020-10-06,0.09290900081396103,3.5442280769348145,220.44375610351562,27.767236709594727,10621.6640625,0.0026100000832229853,3.7556490898132324,5.249242782592773,341.0211486816406,8.780579566955566,46.023780822753906,0.2949190139770508,0.017201999202370644,2.174531936645508,2.8820090293884277,0.010134000331163406,0.07264500111341476,0.2458599954843521
2020-10-07,0.0939359962940216,3.460685968399048,223.55584716796875,27.758895874023438,10679.13671875,0.0026000000070780516,3.8592638969421387,5.188158988952637,342.1197814941406,8.98204231262207,46.67470932006836,0.30320701003074646,0.016982000321149826,2.3045849800109863,2.970984935760498,0.011278999969363213,0.0725959986448288,0.24904100596904755
2020-10-08,0.09624200314283371,3.909959077835083,233.94467163085938,27.749296188354492,10923.6279296875,0.0026030000299215317,4.1172919273376465,5.19215202331543,351.4556579589844,9.547591209411621,47.2384033203125,0.3015559911727905,0.01664399914443493,2.3732380867004395,3.300523042678833,0.011012000031769276,0.07332000136375427,0.2516149878501892
2020-10-10,0.10502500087022781,4.026704788208008,237.32351684570312,28.31248664855957,11296.361328125,0.0026549999602138996,4.252954959869385,5.302433013916016,370.96759033203125,10.524792671203613,48.92109680175781,0.3080880045890808,0.01720700040459633,2.406090021133423,3.3315269947052,0.01140700001269579,0.07737299799919128,0.25429001450538635
2020-10-11,0.10653799772262573,4.095879077911377,239.6698455810547,28.555580139160156,11384.181640625,0.0026740001048892736,4.262162208557129,5.4377570152282715,375.1420593261719,10.847407341003418,50.727901458740234,0.321258008480072,0.017854999750852585,2.4265780448913574,3.387239933013916,0.011447000317275524,0.07722900062799454,0.25571900606155396
2020-10-14,0.10729700326919556,4.150055885314941,259.13348388671875,30.912118911743164,11429.5068359375,0.0026370000559836626,4.199113845825195,5.3810248374938965,379.4840393066406,10.949109077453613,49.84648895263672,0.32030799984931946,0.01723499968647957,2.3146350383758545,3.0820229053497314,0.011146999895572662,0.07428299635648727,0.2494480013847351
2020-10-15,0.10663499683141708,4.127353191375732,261.3847351074219,31.29586410522461,11495.349609375,0.002592999953776598,4.096810817718506,5.330965995788574,377.44183349609375,10.737751960754395,49.49037170410156,0.3243100047111511,0.017190000042319298,2.2664361000061035,2.906949043273926,0.01095299981534481,0.07404100149869919,0.24593999981880188
2020-10-16,0.10406400263309479,4.040480136871338,250.32540893554688,29.99489974975586,11322.123046875,0.002612000098451972,3.909528970718384,5.178281784057617,366.22900390625,10.619549751281738,47.692874908447266,0.3189840018749237,0.016253000125288963,2.149385929107666,3.0349769592285156,0.010595000348985195,0.07870200276374817,0.24044300615787506
2020-10-17,0.10610400140285492,4.196009159088135,246.31993103027344,30.24823570251465,11358.1015625,0.002581000095233321,3.967252016067505,5.190179824829102,368.8559265136719,10.6525239944458,47.05392837524414,0.31672999262809753,0.016742000356316566,2.201843023300171,3.000683069229126,0.010998999699950218,0.08191599696874619,0.24093100428581238
2020-10-18,0.10738799721002579,4.116062164306641,249.81216430664062,30.659523010253906,11483.359375,0.0025859999004751444,4.104650974273682,5.2227349281311035,378.21368408203125,10.88071346282959,47.619544982910156,0.3136729896068573,0.0168869998306036,2.2142670154571533,3.2668590545654297,0.011632000096142292,0.07955099642276764,0.24222500622272491
2020-10-19,0.10867699980735779,4.050311088562012,250.7097930908203,29.925067901611328,11742.037109375,0.002589999930933118,3.9905920028686523,5.221811771392822,379.93560791015625,10.886282920837402,48.098915100097656,0.3200420141220093,0.01620499975979328,2.058079957962036,3.177664041519165,0.01141900010406971,0.08524899929761887,0.24596400558948517
2020-10-20,0.1024940013885498,3.80220103263855,242.84555053710938,28.803443908691406,11916.3349609375,0.002601000014692545,3.9103429317474365,5.097246170043945,369.13690185546875,9.878593444824219,47.051029205322266,0.31047800183296204,0.01563199982047081,1.8886719942092896,2.869800090789795,0.010812000371515751,0.08090600371360779,0.24357299506664276
2020-10-21,0.10618700087070465,3.965959072113037,258.51458740234375,29.772354125976562,12823.689453125,0.002630000002682209,4.141119956970215,5.369102954864502,392.1899719238281,10.804607391357422,53.04533004760742,0.3122769892215729,0.01638299971818924,1.8903779983520508,2.9413740634918213,0.011359999887645245,0.08377999812364578,0.2516149878501892
2020-10-22,0.11057200282812119,4.3144211769104,266.4726257324219,30.658191680908203,12965.8916015625,0.0026549999602138996,4.26894998550415,5.620272159576416,413.7729797363281,11.939334869384766,54.267276763916016,0.31399300694465637,0.017403999343514442,1.9556529521942139,3.03944993019104,0.012133999727666378,0.08528000116348267,0.25680699944496155
2020-10-23,0.10808300226926804,4.262105941772461,270.3146667480469,30.633960723876953,12931.5390625,0.0026469998992979527,4.266849994659424,5.482522010803223,409.7666931152344,12.163795471191406,55.23868942260742,0.3165160119533539,0.01703999936580658,1.960034966468811,3.012190103530884,0.012229000218212605,0.08379500359296799,0.2548789978027344
2020-10-24,0.10807500034570694,4.189700126647949,275.12200927734375,30.588821411132812,13108.0625,0.0026459998916834593,4.355343818664551,5.525562763214111,412.4576110839844,12.731548309326172,59.09558868408203,0.3115440011024475,0.0176829993724823,1.9118280410766602,2.9432570934295654,0.01228800043463707,0.08543699979782104,0.2564310133457184
2020-10-25,0.10635100305080414,4.153210163116455,271.0794372558594,30.107540130615234,13031.173828125,0.002652999944984913,4.335230827331543,5.548081874847412,406.2177734375,12.160058975219727,58.674800872802734,0.30808600783348083,0.01716499961912632,1.7874590158462524,2.775747060775757,0.011784999631345272,0.08314300328493118,0.25321298837661743
2020-10-26,0.10309699922800064,4.160973072052002,259.7825927734375,31.154560089111328,13075.248046875,0.002678999910131097,4.727015972137451,5.450547218322754,393.8883056640625,11.747901916503906,56.74577713012695,0.30418500304222107,0.016561999917030334,1.6854660511016846,2.725903034210205,0.01140700001269579,0.08090700209140778,0.2486879974603653
2020-10-27,0.10282699763774872,4.1222429275512695,264.5394287109375,31.638721466064453,13654.21875,0.00267699989490211,4.6839518547058105,5.454065799713135,403.9970397949219,11.973836898803711,57.8160514831543,0.30915001034736633,0.015799999237060547,1.7102320194244385,2.8223989009857178,0.011377999559044838,0.08180899918079376,0.2528989911079407
2021-04-01,1.189244031906128,28.418750762939453,561.6582641601562,335.212890625,59095.80859375,0.06198599934577942,37.67287826538086,14.410886764526367,1977.27685546875,30.233219146728516,204.11251831054688,18.516494750976562,0.36422199010849,19.084901809692383,28.739431381225586,0.08904000371694565,0.43251198530197144,0.5792919993400574
2021-04-02,1.1965090036392212,29.117610931396484,585.7074584960938,339.0077209472656,59384.3125,0.05766399949789047,41.164283752441406,15.288599014282227,2143.2255859375,32.53324890136719,213.2283935546875,18.566604614257812,0.3840020000934601,19.810222625732422,30.17564582824707,0.09504000097513199,0.4465849995613098,0.6165689826011658
2021-04-03,1.1732770204544067,28.251848220825195,536.6788330078125,323.1335144042969,57603.890625,0.05580399930477142,41.64603042602539,13.665507316589355,2028.4224853515625,29.534889221191406,197.14820861816406,18.14192771911621,0.3540309965610504,22.552276611328125,29.549884796142578,0.0888189971446991,0.4180540144443512,0.5909150242805481
2021-04-04,1.1914199590682983,29.3297119140625,566.5130615234375,351.6243896484375,58758.5546875,0.05740400031208992,44.6522102355957,14.617213249206543,2093.122802734375,30.9572811126709,204.04290771484375,18.347497940063477,0.3626370131969452,24.061323165893555,31.065555572509766,0.09408699721097946,0.43780699372291565,0.6467289924621582
2021-04-05,1.2143000364303589,31.246593475341797,648.5609741210938,367.7724914550781,59057.87890625,0.059696000069379807,45.7972297668457,16.127941131591797,2107.88720703125,32.39665603637695,221.0690460205078,17.560474395751953,0.37003299593925476,22.984283447265625,30.794845581054688,0.10255999863147736,0.5363669991493225,0.9204729795455933
2021-04-06,1.2553540468215942,31.554494857788086,667.7485961914062,403.59075927734375,58192.359375,0.06445799767971039,43.430198669433594,17.86155128479004,2118.37890625,34.79787826538086,237.66490173339844,16.733224868774414,0.374565988779068,24.95714569091797,31.3227481842041,0.11270000040531158,0.542743980884552,1.0962660312652588
2021-04-07,1.1751489639282227,29.476511001586914,618.5975341796875,374.6588134765625,56048.9375,0.05902799963951111,39.59401321411133,19.191848754882812,1971.0772705078125,31.17518424987793,219.42367553710938,15.46347427368164,0.33720800280570984,26.47808074951172,28.59392547607422,0.1057099997997284,0.47328001260757446,0.917576014995575
2021-04-08,1.2194360494613647,30.764034271240234,647.5640869140625,418.03839111328125,58323.953125,0.06146400049328804,41.36595153808594,19.503684997558594,2088.57373046875,32.74489974975586,227.00302124023438,15.745903968811035,0.3563059866428375,27.033987045288086,30.222431182861328,0.11724899709224701,0.506816029548645,1.0527559518814087
2021-04-09,1.2035399675369263,31.532609939575195,635.7067260742188,453.178466796875,58245.00390625,0.06168400123715401,40.849308013916016,18.76987075805664,2072.10888671875,31.63246726989746,221.86236572265625,15.67758560180664,0.36760300397872925,27.778274536132812,29.562219619750977,0.12656299769878387,0.4863870143890381,1.0208369493484497
2021-04-10,1.2187579870224,31.803802490234375,673.9575805664062,472.5603332519531,59793.234375,0.06384500116109848,41.62615203857422,20.39337921142578,2135.942138671875,31.899261474609375,255.6201934814453,15.51254653930664,0.35847100615501404,26.84140396118164,29.792390823364258,0.14262600243091583,0.5618289709091187,1.3744159936904907
2021-04-11,1.2667349576950073,31.60232162475586,696.6084594726562,525.3855590820312,60204.96484375,0.07464899867773056,41.423397064208984,20.43368148803711,2157.656982421875,33.91918182373047,253.63446044921875,15.141955375671387,0.37053200602531433,27.9318904876709,29.979101181030273,0.13974200189113617,0.5888100266456604,1.3605300188064575
2021-04-12,1.3161269426345825,33.883968353271484,674.7862548828125,598.72265625,59893.453125,0.07076700031757355,40.49749755859375,19.53263282775879,2139.353271484375,33.10542678833008,244.49436950683594,14.639739036560059,0.35804399847984314,28.512123107910156,36.75481414794922,0.12892299890518188,0.5905920267105103,1.4677350521087646
2021-04-13,1.4117859601974487,33.67353057861328,746.8653564453125,549.5865478515625,63503.45703125,0.09344500303268433,42.94791030883789,21.223060607910156,2299.187744140625,35.456634521484375,266.9814758300781,15.618185043334961,0.42207399010658264,27.4355525970459,35.322261810302734,0.15296199917793274,0.6553559899330139,1.7940009832382202
2021-04-14,1.4554200172424316,38.462867736816406,818.7034301757812,549.5918579101562,63109.6953125,0.12151700258255005,42.64084243774414,21.97785186767578,2435.10498046875,41.423709869384766,279.7484130859375,15.302223205566406,0.41468000411987305,26.47511100769043,36.151065826416016,0.16874299943447113,0.6367350220680237,1.8392360210418701
2021-04-15,1.4815880060195923,37.143062591552734,868.155517578125,542.632080078125,63314.01171875,0.18220700323581696,43.515968322753906,28.652196884155273,2519.1162109375,42.7531623840332,286.5906066894531,16.886905670166016,0.4427329897880554,27.818313598632812,37.84836959838867,0.17657099664211273,0.641040027141571,1.7660670280456543
2021-04-16,1.4169490337371826,35.631317138671875,1110.654296875,510.2201843261719,61572.7890625,0.36586999893188477,41.5379753112793,38.53741455078125,2431.946533203125,42.10155487060547,310.61273193359375,15.79843807220459,0.43644699454307556,25.39736557006836,36.279659271240234,0.23808899521827698,0.6132630109786987,1.55752694606781
2021-04-17,1.3848689794540405,34.341453552246094,1006.32421875,520.416748046875,60683.8203125,0.28417301177978516,42.53594970703125,38.32163619995117,2344.89501953125,40.372066497802734,304.7599182128906,15.339083671569824,0.40625301003456116,25.09987449645996,35.09549331665039,0.22758500277996063,0.5992550253868103,1.5600550174713135
2021-04-18,1.275501012802124,29.253093719482422,965.6826171875,481.03424072265625,56216.18359375,0.3204750120639801,37.34743118286133,37.008113861083984,2237.136962890625,39.06591033935547,273.09881591796875,13.398308753967285,0.3629010021686554,32.30291748046875,31.746318817138672,0.25463199615478516,0.544734001159668,1.4059979915618896
2021-04-19,1.1979589462280273,26.283065795898438,894.1287231445312,505.0929260253906,55724.265625,0.40731799602508545,34.81666946411133,33.49696350097656,2166.188720703125,35.8793830871582,261.9192199707031,13.90625,0.3271999955177307,31.67589569091797,31.446096420288086,0.22933900356292725,0.5012339949607849,1.3150440454483032
2021-04-20,1.2659339904785156,27.34795379638672,940.9869384765625,587.0291137695312,56473.03125,0.31949999928474426,35.444435119628906,33.63383102416992,2330.2109375,38.95063400268555,260.94134521484375,13.432103157043457,0.34152400493621826,31.77005386352539,31.96318817138672,0.2519969940185547,0.5279499888420105,1.3832989931106567
2021-04-21,1.2067350149154663,25.90350341796875,913.90576171875,546.0235595703125,53906.08984375,0.3069249987602234,33.871028900146484,32.15621566772461,2364.751708984375,36.43635940551758,258.80560302734375,13.281159400939941,0.3592289984226227,32.51304244995117,33.60398864746094,0.2272309958934784,0.4920879900455475,1.2964979410171509
2021-04-22,1.147017002105713,24.034961700439453,854.0779418945312,506.01300048828125,51762.2734375,0.2609669864177704,32.98847579956055,33.51214599609375,2403.53515625,35.23340606689453,253.07835388183594,13.649862289428711,0.3494449853897095,38.8797607421875,34.13132095336914,0.19079700112342834,0.4503459930419922,1.159682035446167
2021-04-23,1.155701994895935,23.498424530029297,838.8472290039062,526.5652465820312,51093.65234375,0.2485090047121048,32.22798538208008,32.558380126953125,2363.586181640625,35.05847930908203,241.35877990722656,14.08147144317627,0.38180801272392273,36.97842025756836,32.881690979003906,0.2012850046157837,0.45089200139045715,1.169659972190857
2021-04-24,1.101354956626892,21.777528762817383,769.1758422851562,496.4150695800781,50050.8671875,0.27021199464797974,28.932832717895508,29.56983184814453,2211.625732421875,31.125198364257812,224.8357696533203,15.56937026977539,0.3534280061721802,40.7373161315918,30.11583709716797,0.17827899754047394,0.42574599385261536,1.0487060546875
2021-04-25,1.0882500410079956,21.543121337890625,757.708740234375,505.0770568847656,49004.25390625,0.2511110007762909,29.762489318847656,29.111286163330078,2316.0595703125,31.540620803833008,223.6328582763672,17.663372039794922,0.3828839957714081,47.36762619018555,33.88875198364258,0.16777899861335754,0.4164380133152008,1.032256007194519
2021-04-26,1.2340190410614014,26.459278106689453,849.4700927734375,534.5776977539062,54021.75390625,0.2706739902496338,33.4066276550293,32.8110466003418,2534.481689453125,35.135986328125,247.4059295654297,17.617042541503906,0.5351930260658264,43.97651672363281,37.945411682128906,0.18886199593544006,0.4856100082397461,1.3685059547424316
2021-04-27,1.306926965713501,27.820369720458984,887.862548828125,568.4705200195312,55033.1171875,0.2721880078315735,34.70315933227539,33.7121467590332,2662.865234375,36.808067321777344,259.65228271484375,17.721141815185547,0.8327540159225464,43.2390022277832,39.61473083496094,0.20892000198364258,0.5094789862632751,1.4009549617767334
2021-04-28,1.3356659412384033,28.327573776245117,909.8458251953125,562.632568359375,54824.703125,0.3236820101737976,33.967552185058594,35.015037536621094,2746.380126953125,36.2208366394043,258.5051574707031,16.81857681274414,0.7731130123138428,44.825984954833984,42.8032112121582,0.19859999418258667,0.49734899401664734,1.3586009740829468
2021-04-29,1.3080140352249146,27.92986488342285,880.6653442382812,599.70654296875,53555.109375,0.3051689863204956,35.96815490722656,34.4580078125,2756.876953125,36.44501876831055,255.58526611328125,16.236839294433594,0.8908720016479492,42.460540771484375,41.03312683105469,0.19135700166225433,0.49179700016975403,1.399359941482544
2021-04-30,1.3524490594863892,32.918373107910156,993.4256591796875,624.08056640625,57750.17578125,0.3375610113143921,36.54066467285156,36.368431091308594,2773.20703125,38.12850570678711,271.1670837402344,16.687427520751953,0.8205680251121521,42.95600128173828,40.69766616821289,0.20107899606227875,0.5295259952545166,1.5916739702224731
2021-05-01,1.3530709743499756,31.89084243774414,1005.080078125,619.3472290039062,57828.05078125,0.3929870128631592,36.929683685302734,44.6092529296875,2945.892822265625,41.11626052856445,276.8335266113281,16.541624069213867,0.7868210077285767,49.50802230834961,40.19977569580078,0.20419000089168549,0.5398020148277283,1.6510250568389893
2021-05-02,1.3268120288848877,31.304956436157227,974.6554565429688,622.1010131835938,56631.078125,0.37604600191116333,36.6545295715332,44.903751373291016,2952.05615234375,39.50485610961914,269.1043701171875,17.14510154724121,0.8245120048522949,46.890987396240234,42.32731246948242,0.21602800488471985,0.5594919919967651,1.5626410245895386
2021-05-03,1.362030029296875,35.93231964111328,1017.2999877929688,675.68408203125,57200.29296875,0.44170698523521423,37.25520706176758,52.05988693237305,3431.086181640625,42.05980682373047,294.7040100097656,17.284818649291992,0.7961390018463135,45.93368911743164,42.317527770996094,0.21077899634838104,0.5521420240402222,1.555994987487793
2021-05-04,1.274111032485962,30.361431121826172,955.1824340820312,611.2003173828125,53333.5390625,0.5413339734077454,34.85350799560547,69.49090576171875,3253.62939453125,45.68613815307617,306.2344970703125,16.337411880493164,0.7043830156326294,42.729557037353516,43.16450500488281,0.1885789930820465,0.5033230185508728,1.3923759460449219
2021-05-05,1.4755289554595947,35.263118743896484,1454.93505859375,651.6627197265625,57424.0078125,0.6576330065727234,40.49504470825195,94.26644134521484,3522.783203125,49.42929458618164,356.0370788574219,17.01775360107422,0.8110849857330322,44.92357635498047,42.496185302734375,0.2073190063238144,0.6034290194511414,1.6145119667053223
2021-05-06,1.650123953819275,37.98084259033203,1505.7657470703125,633.2803955078125,56396.515625,0.5808039903640747,41.53346633911133,134.10179138183594,3490.88037109375,47.127403259277344,353.5103454589844,16.768295288085938,0.7617849707603455,43.4556770324707,40.22020721435547,0.21527999639511108,0.6510319709777832,1.6005810499191284
2021-05-07,1.65345299243927,38.04991912841797,1343.2474365234375,624.5632934570312,57356.40234375,0.684777021408081,39.92985153198242,120.12973022460938,3484.72900390625,49.31119918823242,346.2535705566406,16.582763671875,0.7531290054321289,43.1550178527832,39.78305435180664,0.23084600269794464,0.6303769946098328,1.5817550420761108
